restaurant_id,city_id,name,international_phone_number,formatted_address,latitude,longitude
1391,3,Dim Sum Go Go,2127320797,"5 E Broadway, New York, NY 10038, USA",40.713231,-73.997722
1392,3,Dirt Candy,2122287732,"86 Allen St, New York, NY 10002, USA",40.7179086,-73.990717
1393,3,Dominique Ansel Bakery,2122192773,"189 Spring St, New York, NY 10012, USA",40.725161,-74.0029621
1394,3,Dominique Ansel Kitchen,2122425111,"F2, 137 7th Ave S, New York, NY 10014, USA",40.7348035,-74.0019
1395,3,Domino's Pizza,2127813700,"736 W 181st St, New York, NY 10033, USA",40.8505075,-73.9376825
1396,3,Domino's Pizza,2128311024,"153 E 116th St, New York, NY 10029, USA",40.7986495,-73.9411238
1397,3,Don Giovanni,2125814939,"358 W 44th St, New York, NY 10036, USA",40.759455,-73.991309
1398,3,Dos Caminos,2122774300,"475 W Broadway, New York, NY 10012, USA",40.7266452,-73.9999024
1399,3,Dos Caminos,2126992400,"675 Hudson St, New York, NY 10014, USA",40.7404331,-74.0054753
1400,3,Doughnut Plant,2125053700,"379 Grand St, New York, NY 10012, USA",40.716336,-73.98853
1401,3,Dyckman Express,2125672288,"101 Dyckman St, New York, NY 10040, USA",40.8619219,-73.9245152
1402,3,Xi'an Famous Foods,2127862068,"55-01 37th Ave, Woodside, NY 11377, USA",40.7509377,-73.9065959
1403,3,Earl's Beer & Cheese,2122891581,"1259 Park Ave, New York, NY 10029, USA",40.7873024,-73.9515559
1404,3,Ecco,2122277074,"124 Chambers St, New York, NY 10007, USA",40.7151839,-74.008807
1405,3,Ed's Lobster Bar,2123433236,"222 Lafayette St, New York, NY 10012, USA",40.7220623,-73.997532
1406,3,Edward's,2122336436,"136 W Broadway, New York, NY 10013, USA",40.7169855,-74.0083752
1407,3,Istanbul Grill,2124638626,"310 W 14th St #1, New York, NY 10014, USA",40.7397947,-74.003436
1408,3,Eisenberg's Sandwich Shop,2126755096,"174 5th Ave, New York, NY 10010, USA",40.741137,-73.9902228
1409,3,Lechonera El Barrio,2127221344,"172 E 103rd St, New York, NY 10029, USA",40.7897568,-73.946616
1410,3,El Conde Steak House,2127813231,"3734, 4139 Broadway, New York, NY 10033, USA",40.8461405,-73.9386957
1411,3,L'Encanto D'Lola,2122226969,"57 Malcolm X Blvd, New York, NY 10026, USA",40.800139,-73.9515179
1412,3,El Nuevo Caribeno Restaurant,2128313906,"1675 Lexington Ave, New York, NY 10029, USA",40.791605,-73.9465809
1413,3,El Nuevo Caridad Restaurant,2128608187,"2257 2nd Ave, New York, NY 10029, USA",40.7969681,-73.938121
1414,3,Mi Paso Centro Americano Restaurant,2129280866,"4129 Broadway, New York, NY 10033, USA",40.8458688,-73.938764
1415,3,El Vez and Burrito Bar,2122332500,"259 Vesey St, New York, NY 10282, USA",40.7148114,-74.0154223
1416,3,Eleven Madison Park,2128890905,"11 Madison Ave, New York, NY 10010, USA",40.7416338,-73.9871947
1417,3,Elmo Restaurant,2123378000,"156 7th Ave, New York, NY 10011, USA",40.7419397,-73.9974488
1418,3,Empanada Mama - Hells Kitchen,2126989008,"765 9th Ave, New York, NY 10019, USA",40.7643879,-73.9886498
1419,3,Empellon Taqueria,2123670999,"230 West 4th Street, New York, NY 10014, USA",40.734142,-74.0030683
1420,3,Empire Corner II,2124105756,"1415 5th Ave, New York, NY 10029, USA",40.8004704,-73.9463881
1421,3,Empire Szechuan Noodle House,2125681600,"4041 Broadway, New York, NY 10032, USA",40.8426994,-73.9394856
1422,3,Employees Only,2122423021,"510 Hudson St, New York, NY 10014, USA",40.7334327,-74.0060814
1423,3,EN Japanese Brasserie,2126479196,"435 Hudson St, New York, NY 10014, USA",40.7306106,-74.0071557
1424,3,Esca,2125647272,"402 W 43rd St, New York, NY 10036, USA",40.7592097,-73.9927457
1425,3,Esperanto,2125056559,"145 Avenue C, New York, NY 10009, USA",40.7254599,-73.9780184
1426,3,Essex,2125339616,"119 Rivington St, New York, NY 10002, USA",40.719707,-73.987415
1427,3,Estancia 460,2124315093,"460 Greenwich St, New York, NY 10013, USA",40.7237676,-74.0096509
1428,3,Estela,2122197693,"1st floor, 47 E Houston St, New York, NY 10012, USA",40.7246413,-73.994739
1429,3,Estiatorio Milos,2122457400,"125 W 55th St, New York, NY 10019, USA",40.7637209,-73.9788277
1430,3,Exclusive Pizza,2127950550,"810 W 181st St, New York, NY 10033, USA",40.850903,-73.938777
1431,3,Extra Virgin,2126919359,"259 West 4th Street, New York, NY 10014, USA",40.7354027,-74.0031344
1432,3,Famous Fish Market,2124918323,"684 St Nicholas Ave, New York, NY 10030, USA",40.8237287,-73.9446811
1433,3,Fanelli's Cafe,2122269412,"94 Prince St, New York, NY 10012, USA",40.7246254,-73.9987757
1434,3,Fat Cat Kitchen,2122351994,"223 E 14th St, New York, NY 10003, USA",40.7331146,-73.9860812
1435,3,Felice,2127855950,"15 Gold St, New York, NY 10038, USA",40.7078815,-74.0071288
1436,3,Felidia,2127581479,"243 E 58th St, New York, NY 10022, USA",40.7603663,-73.9651132
1437,3,Félix,2124310021,"340 W Broadway, New York, NY 10013, USA",40.7225405,-74.003794
1438,3,Ferrara Bakery & Cafe,2122266150,"195 Grand St, New York, NY 10013, USA",40.7190764,-73.9970864
1439,3,Fig & Olive,2129241200,"420 W 13th St, New York, NY 10014, USA",40.7406128,-74.0069163
1440,3,Financier Patisserie,2123445600,"62 Stone St, New York, NY 10004, USA",40.704494,-74.0098782
1441,3,Fino Ristorante,2128251924,"82 Beaver St, New York, NY 10005, USA",40.7053349,-74.00836
1442,3,Fish,2127272879,"280 Bleecker St, New York, NY 10014, USA",40.7317092,-74.0034673
1443,3,Five Guys Burgers and Fries,2124599600,"43 W 55th St, New York, NY 10019, USA",40.7625468,-73.9767102
1444,3,Flavors,2126689800,"42 Broadway, New York, NY 10004, USA",40.7059797,-74.0126029
1445,3,Flex Mussels,2122290222,"154 W 13th St, New York, NY 10011, USA",40.7374703,-73.9996523
1446,3,Flor De Mayo,2127873388,"484 Amsterdam Ave, New York, NY 10024, USA",40.7860375,-73.9764266
1447,3,Floridita Restaurant,2129280653,"4162 Broadway, New York, NY 10033, USA",40.8471617,-73.9378019
1448,3,Fort Washington Bakery & Deli,2127951891,"808 W 181st St, New York, NY 10033, USA",40.850925,-73.9386809
1449,3,Francesco Pizzeria & Italian,2127210066,"186 Columbus Ave, New York, NY 10023, USA",40.775197,-73.980691
1450,3,Frank,2124200202,"88 2nd Ave, New York, NY 10003, USA",40.7268777,-73.9886954
1451,3,Freds Restaurant,2125793076,"476 Amsterdam Ave, New York, NY 10024, USA",40.7857162,-73.9767132
1452,3,Kori Tribeca,2123340908,"265 E 10th St, New York, NY 10009, USA",40.728472,-73.9832095
1453,3,Freemans,2124200012,"Freeman Alley, New York, NY 10002, USA",40.7219877,-73.9924573
1454,3,French Roast,2127991533,"2340 Broadway #85, New York, NY 10024, USA",40.7876324,-73.9767686
1455,3,Frenchette,2123343883,"241 W Broadway, New York, NY 10013, USA",40.719607,-74.0056337
1456,3,Sushi of Gari,2123624816,"370 Columbus Ave, New York, NY 10024, USA",40.781159,-73.976445
1457,3,Gato,2123346400,"324 Lafayette St, New York, NY 10012, USA",40.7255745,-73.9952528
1458,3,Gazala's Place,2122450709,"709 9th Ave, New York, NY 10019, USA",40.762707,-73.989908
1459,3,Gemma,2125057300,"335 Bowery, New York, NY 10003, USA",40.7260151,-73.9914737
1460,3,George's,2122698026,"89 Greenwich St, New York, NY 10006, USA",40.707827,-74.0134723
1461,3,George's Pizza,2125686891,"726 W 181st St, New York, NY 10033, USA",40.8504356,-73.9371051
1462,3,Georgetown Cupcake,2124314504,"111 Mercer St, New York, NY 10012, USA",40.7238181,-73.9994362
1463,3,Giano,2126737200,"126 E 7th St, New York, NY 10009, USA",40.7262122,-73.98416
1464,3,Gigino At Wagner Park,2125282228,"20 Battery Pl, New York, NY 10004, USA",40.7050439,-74.018137
1465,3,Gigino Trattoria,2124311112,"323 Greenwich St, New York, NY 10013, USA",40.7172647,-74.0104673
1466,3,Ginny's Supper Club,2124213821,"310 Lenox Ave, New York, NY 10027, USA",40.8080509,-73.9447715
1467,3,David Burke Kitchen,2122019119,"76 Varick St, New York, NY 10013, USA",40.722911,-74.005916
1468,3,Gogo-gi,2125430922,"3908 Broadway, New York, NY 10032, USA",40.8379895,-73.94167
1469,3,Golan Heights,2127957842,"2553 Amsterdam Ave, New York, NY 10033, USA",40.8515059,-73.9281685
1470,3,Good Enough To Eat,2124960163,"520 Columbus Ave, New York, NY 10024, USA",40.7859871,-73.9727735
1471,3,Gotan,2124315200,"130 Franklin St, New York, NY 10013, USA",40.7192553,-74.0066082
1472,3,Gotham Bar and Grill,2126204020,"12 E 12th St, New York, NY 10003, USA",40.734207,-73.993699
1473,3,Gottino Enoteca E Salumeria,2126332590,"52 Greenwich Ave, New York, NY 10011, USA",40.7357702,-74.0004556
1474,3,Gramercy Tavern,2124770777,"42 E 20th St, New York, NY 10003, USA",40.7384555,-73.9885064
1475,3,Grandma's Pizza,2129274895,"2551 Amsterdam Ave, New York, NY 10033, USA",40.851462,-73.928232
1476,3,Great N.Y. Noodletown,2123490923,"28 Bowery, New York, NY 10013, USA",40.7150317,-73.9970383
1477,3,Greenwich Street Tavern,2123347827,"399 Greenwich St, New York, NY 10013, USA",40.7208568,-74.0097731
1478,3,Grom Gelato,2122061738,"4438, 233 Bleecker St, New York, NY 10014, USA",40.730464,-74.0024412
1479,3,Ground Support Cafe,2122198722,"399 W Broadway, New York, NY 10012, USA",40.7242855,-74.0019623
1480,3,Gyu-Kaku Japanese BBQ,2124752989,"34 Cooper Sq, New York, NY 10003, USA",40.728237,-73.9914863
1481,3,Hakkasan Restaurant,2127761818,"311 W 43rd St, New York, NY 10036, USA",40.758471,-73.99008
1482,3,Hampton Chutney Co.,2122269996,"143 Grand St, New York, NY 10013, USA",40.720051,-73.999591
1483,3,Harlem Bar-B-Q,2122221922,"2367 Frederick Douglass Blvd, New York, NY 10027, USA",40.8116845,-73.950395
1484,3,Harlem Shake,2122228300,"100 W 124th St, New York, NY 10027, USA",40.8071004,-73.9463499
1485,3,Harlem Tavern,2128664500,"2153 Frederick Douglass Blvd, New York, NY 10026, USA",40.8047536,-73.9554776
1486,3,HARRY'S ITALIAN PIZZA BAR,2127470797,"2 Gold St, New York, NY 10038, USA",40.707462,-74.0067869
1487,3,Harry's Steak,2127859200,"1 Hanover Square, New York, NY 10004, USA",40.7046763,-74.0097371
1488,3,Haru Sushi,2127856850,"1 Wall Street Court, New York, NY 10005, USA",40.7052319,-74.00843
1489,3,Haru Sushi,2123014440,"859 9th Ave, New York, NY 10019, USA",40.7672443,-73.9864327
1490,3,Hector's Cafe & Diner,2122067592,"44 Little W 12th St, New York, NY 10014, USA",40.7402926,-74.008289
1491,3,Hill Country Barbecue Market,2122554544,"30 W 26th St, New York, NY 10010, USA",40.7441558,-73.9904866
1492,3,Hill Country Chicken,2122576446,"1123 Broadway, New York, NY 10010, USA",40.7433495,-73.989291
1493,3,Hillstone,2128883828,"153 E 53rd St, New York, NY 10022, USA",40.7582871,-73.9692211
1494,3,Hirohisa,2129251613,"73 Thompson St, New York, NY 10012, USA",40.7245859,-74.0031526
1495,3,Holey Cream Outrageous Ice Cream & Bake Shop,2122478400,"791 9th Ave, New York, NY 10019, USA",40.7652916,-73.9880763
1496,3,Hop Shing,2122670220,"9 Chatham Square, New York, NY 10038, USA",40.7140212,-73.998067
1497,3,Hourglass Tavern,2122652060,"373 W 46th St, New York, NY 10036, USA",40.7609281,-73.9903717
1498,3,Hudson View Restaurant,2127810303,"770 W 181st St, New York, NY 10033, USA",40.8507014,-73.93818
1499,3,Hummus Kitchen,2123333009,"768 9th Ave, New York, NY 10019, USA",40.7642804,-73.9880018
1500,3,Hummus Place,2127993335,"305 Amsterdam Ave, New York, NY 10023, USA",40.7800932,-73.9803667
1501,3,i Trulli,2124817372,"124 E 27th St, New York, NY 10016, USA",40.7421053,-73.9836169
1502,3,il Buco Alimentari & Vineria,2128372622,"53 Great Jones St, New York, NY 10012, USA",40.726587,-73.9924731
1503,3,Il Caffe Latte,2122222241,"189 Malcolm X Blvd # 1, New York, NY 10026, USA",40.8043971,-73.9483663
1504,3,Il Laboratorio Del Gelato,2123439922,"188 Ludlow St, New York, NY 10002, USA",40.7222387,-73.9870811
1505,3,Il Mulino,2126733783,"86 W 3rd St, New York, NY 10012, USA",40.729751,-73.999147
1506,3,Il Mulino Prime,2122260020,"37 E 60th St, New York, NY 10065, USA",40.7641441,-73.97027
1507,3,ilili,2126832929,"236 5th Ave, New York, NY 10001, USA",40.744355,-73.987732
1508,3,Imli Urban Indian Food,2122560073,"7963, 1136 1st Avenue, New York, NY 10065, USA",40.7616661,-73.9601392
1509,3,Inatteso Pizzabar Casano,2122678000,"28 West St, New York, NY 10004, USA",40.7060267,-74.0170497
1510,3,Indian Accent,2128428070,"123 W 56th St, New York, NY 10019, USA",40.764284,-73.9788504
1511,3,Industry Kitchen,2124879600,"70 South St, New York, NY 10038, USA",40.7049081,-74.00467
1512,3,Ipanema Restaurant,2127305848,"43 W 46th St, New York, NY 10036, USA",40.7569558,-73.9806353
1513,3,Ippudo,2123880088,"65 4th Ave, New York, NY 10003, USA",40.730948,-73.990287
1514,3,Island Burgers & Shakes,2123077934,"766 9th Ave, New York, NY 10019, USA",40.7642444,-73.9881871
1515,3,Jack's Wife Freda,2125108550,"224 Lafayette St, New York, NY 10012, USA",40.7221234,-73.9975099
1516,3,Jack’s Stir Brew Coffee,2126470900,"425 W 13th St, New York, NY 10014, USA",40.7409566,-74.0069751
1517,3,Jacob Restaurant Soul Food & Salad Bar,2128663663,"373 Malcolm X Blvd, New York, NY 10027, USA",40.8102838,-73.9439498
1518,3,Jacob's Pickles,2124705566,"509 Amsterdam Ave, New York, NY 10024, USA",40.7866273,-73.9755359
1519,3,Jade Garden,2127950556,"4028 Broadway, New York, NY 10032, USA",40.8418361,-73.9389437
1520,3,Jane,2122547000,"100 W Houston St, New York, NY 10012, USA",40.7273681,-74.0002463
1521,3,Jim Brady's Restaurant,2124251300,"75 Maiden Ln, New York, NY 10038, USA",40.7076363,-74.0075839
1522,3,Joe Allen,2125816464,"326 W 46th St, New York, NY 10036, USA",40.7601463,-73.9890826
1523,3,Joe The Art of Coffee,2129246750,"141 Waverly Pl, New York, NY 10014, USA",40.7332972,-74.0005659
1524,3,Joe's Pizza,2123661182,"7 Carmine St, New York, NY 10014, USA",40.7305876,-74.002141
1525,3,Joe's Shanghai,2122338888,"24 W 56th St, New York, NY 10019, USA",40.7627553,-73.9760807
1526,3,Johnny's Bar,2127415279,"90 Greenwich Ave, New York, NY 10011, USA",40.7379039,-74.0016944
1527,3,Judy's Spanish Restaurant,2128310193,"1505 Lexington Ave, New York, NY 10029, USA",40.7866269,-73.9500944
1528,3,Juice Press,2127770034,"156 Prince St, New York, NY 10012, USA",40.7258037,-74.0013339
1529,3,Spot Dessert Bar,2126736745,"5 St Marks Pl, New York, NY 10003, USA",40.7295118,-73.9892641
1530,3,Jumbo's Hamburger Place,2124915444,"274 W 145th St, New York, NY 10039, USA",40.822537,-73.9416849
1531,3,Jungsik,2122190900,"2 Harrison St, New York, NY 10013, USA",40.7188267,-74.0090751
1532,3,Junoon,2124902100,"27 W 24th St, New York, NY 10010, USA",40.7430634,-73.9908701
1533,3,Kaffe 1668,2126933750,"275 Greenwich St, New York, NY 10007, USA",40.7151373,-74.0110881
1534,3,Kellari Taverna,2122210144,"19 W 44th St, New York, NY 10036, USA",40.7554271,-73.9810529
1535,3,Kenn's Broome Street Bar,2129252086,"363 W Broadway, New York, NY 10013, USA",40.7231836,-74.002929
1536,3,Keur Sokhna Restaurant Plus,2123685005,"2249 Adam Clayton Powell Jr Blvd, New York, NY 10027, USA",40.8135225,-73.9447057
1537,3,Khe-Yo,2125871089,"157 Duane St, New York, NY 10013, USA",40.7168252,-74.0086053
1538,3,King Garden,2127813862,"4316 Broadway, New York, NY 10033, USA",40.851877,-73.9346509
1539,3,Kismat Indian Restaurant,2127958633,"603 Fort Washington Ave, New York, NY 10040, USA",40.8553122,-73.9370321
1540,3,Kodama Sushi,2125828065,"301 W 45th St, New York, NY 10036, USA",40.759426,-73.988742
1541,3,Roc,2126253333,"190 A Duane St, New York, NY 10013, USA",40.7173643,-74.0104963
1542,3,L’Express,2122545858,"249 Park Ave S, New York, NY 10003, USA",40.7381018,-73.9876063
1543,3,La Barca Restaurant,2129281090,"3892 Broadway, New York, NY 10032, USA",40.8374464,-73.9420766
1544,3,La Bergamote Patisserie,2126279010,"177 9th Ave, New York, NY 10011, USA",40.7448924,-74.0028086
1545,3,La Bonne Soupe,2125867650,"48 W 55th St, New York, NY 10019, USA",40.7623548,-73.9770159
1546,3,La Casa Del Mofongo,2127401200,"1447 St Nicholas Ave, New York, NY 10033, USA",40.8503954,-73.9334181
1547,3,La Colombe Torrefaction,2126251717,"270 Lafayette St, New York, NY 10012, USA",40.7239892,-73.9964457
1548,3,La Colombe Torrefaction,2123431515,"319 Church St, New York, NY 10013, USA",40.7198829,-74.0038136
1549,3,French Roast,2125332233,"78 W 11th St, New York, NY 10011, USA",40.7352051,-73.9981588
1550,3,Flor de Broadway Restaurant,2122811556,"3395 Broadway, New York, NY 10031, USA",40.8218698,-73.9540449
1551,3,La Fonda Restaurant & Tapas Bar,2124107292,"169 E 106th St, New York, NY 10029, USA",40.7919701,-73.9449899
1552,3,La Maison du Macaron,2122432757,"132 W 23rd St, New York, NY 10011, USA",40.7432318,-73.9941495
1553,3,La Mela,2124319493,"167 Mulberry St, New York, NY 10013, USA",40.7199036,-73.9972937
1554,3,Pellegrino's,2122263177,"134 Mulberry St, New York, NY 10013, USA",40.7185437,-73.997583
1555,3,La Nostra Pizzeria,2123607453,"3207, 2146 2nd Ave, New York, NY 10029, USA",40.793245,-73.940233
1556,3,Pranzo - Eataly,2122292560,"200 5th Ave, New York, NY 10010, USA",40.7419931,-73.9899357
1557,3,La Preciosa China Restaurant,2123693921,"163 E 116th St A, New York, NY 10029, USA",40.7984891,-73.9408978
1558,3,La Sirène,2129253061,"558 Broome St, New York, NY 10013, USA",40.724543,-74.005667
1559,3,La Tropezienne Bakery,2128605324,"2131 1st Avenue #1, New York, NY 10029, USA",40.7920883,-73.9384826
1560,3,Braai,2123153315,"329 W 51st St, New York, NY 10018, USA",40.763641,-73.986802
1561,3,Lafayette,2125333000,"380 Lafayette St, New York, NY 10003, USA",40.7275934,-73.9937017
1562,3,Land Thai Kitchen,2125018121,"450 Amsterdam Ave, New York, NY 10024, USA",40.78499,-73.9772987
1563,3,Landmarc (at the Time Warner Center),2128236123,"TIME WARNER CENTER, 10 Columbus Cir #3, New York, NY 10019, USA",40.768928,-73.982749
1564,3,Lattanzi Restaurant,2123150980,"361 W 46th St, New York, NY 10036, USA",40.7607825,-73.9900319
1565,3,Laut,2122068989,"15 E 17th St, New York, NY 10003, USA",40.7376158,-73.9910302
1566,3,Lavo,2127505588,"39 E 58th St, New York, NY 10022, USA",40.7628936,-73.9714277
1567,3,Le Cheile,2127403111,"839 W 181st St, New York, NY 10033, USA",40.8514952,-73.9399876
1568,3,Le Coq Rico,2122677426,"30 E 20th St, New York, NY 10003, USA",40.738574,-73.9889029
1569,3,Le Coucou,2122714252,"138 Lafayette St, New York, NY 10013, USA",40.719139,-74.00025
1570,3,Le Pain Quotidien,2126259009,"100 Grand St, New York, NY 10013, USA",40.7215063,-74.0015522
1571,3,Le Pain Quotidien,2127570775,"922 7th Ave, New York, NY 10019, USA",40.7663869,-73.9796481
1572,3,Le Relais de Venise L'Entrecôte Midtown East,2127583989,"590 Lexington Ave, New York, NY 10022, USA",40.7576759,-73.9717686
1573,3,Le Zie,2122068686,"172 7th Ave, New York, NY 10011, USA",40.74253,-73.997081
1574,3,Dovetail,2123623800,"103 W 77th St, New York, NY 10024, USA",40.7809464,-73.9765979
1575,3,Patisserie Des Ambassades,2126660078,"2200 Frederick Douglass Blvd, New York, NY 10026, USA",40.8060966,-73.9538151
1576,3,Levain Bakery,2128746080,"167 W 74th St, New York, NY 10023, USA",40.7799589,-73.9802984
1577,3,Lil' Frankie's,2124204900,"19 1st Avenue, New York, NY 10003, USA",40.7235162,-73.9885579
1578,3,Limon Jungle,2125866032,"197 7th Ave, New York, NY 10011, USA",40.7430356,-73.9960896
1579,3,Lincoln Ristorante,2123596500,"142 West 65th Street, Lincoln Center Plaza, New York, NY 10023, USA",40.7733701,-73.983728
1580,3,Lincoln Square Steak,2128758600,"208 W 70th St, New York, NY 10023, USA",40.7775086,-73.9833154
1581,3,Little Italy Pizzeria,2122277077,"2841, 11 Park Pl, New York, NY 10007, USA",40.713044,-74.008334
1582,3,Little Luzzo's,2123692300,"119 E 96th St, New York, NY 10128, USA",40.786293,-73.951528
1583,3,The Little Owl,2127414695,"90 Bedford St, New York, NY 10014, USA",40.732398,-74.005318
1584,3,Little Park,2122204110,"85 W Broadway, New York, NY 10007, USA",40.7152366,-74.0091553
1585,3,Little Prince,2123350566,"199 Prince St, New York, NY 10012, USA",40.7268765,-74.0027216
1586,3,Local,2122532601,"144 Sullivan St, New York, NY 10012, USA",40.727089,-74.0020555
1587,3,Locanda Verde,2129253797,"377 Greenwich St, New York, NY 10013, USA",40.7198964,-74.0100249
1588,3,Locksmith Bar,2123049463,"4463 Broadway, New York, NY 10040, USA",40.8573496,-73.9325526
1589,3,Lucky's Famous Burgers,2122476717,"370 W 52nd St, New York, NY 10019, USA",40.7644654,-73.9876892
1590,3,Luke's Lobster,2123878487,"93 E 7th St, New York, NY 10009, USA",40.727,-73.985264
1591,3,Luke's Lobster,2127471700,"26 S William St, New York, NY 10004, USA",40.704664,-74.01074
1592,3,Luke's Lobster,2128778800,"426 Amsterdam Ave, New York, NY 10024, USA",40.7842065,-73.9778305
1593,3,Lure Fishbar,2124317676,"142 Mercer St, New York, NY 10012, USA",40.724703,-73.9983278
1594,3,Luzzo's,2124737447,"213 1st Avenue, New York, NY 10003, USA",40.7305745,-73.9834651
1595,3,Macao Trading Company,2124318750,"311 Church St, New York, NY 10013, USA",40.719629,-74.003939
1596,3,Macbar,2122268877,"54 Prince St, New York, NY 10012, USA",40.7234821,-73.9962984
1597,3,Mad Dog and Beans,2122691177,"83 Pearl St, New York, NY 10004, USA",40.7041783,-74.0102152
1598,3,Magnolia Bakery,2126823588,"89 E 42nd St, New York, NY 10017, USA",40.7525713,-73.9767735
1599,3,Magnolia Bakery,2127671123,"1240 6th Ave, New York, NY 10020, USA",40.7592689,-73.9805576
1600,3,Magnolia Bakery,2124622572,"West 11th Street, 401 Bleecker St, New York, NY 10014, USA",40.7358861,-74.0049499
1601,3,Maison Kayser,2123542300,"8 W 40th St, New York, NY 10018, USA",40.7524238,-73.9825805
1602,3,Make My Cake,2122342344,"2380 Adam Clayton Powell Jr Blvd, New York, NY 10030, USA",40.8181467,-73.9420895
1603,3,Manhatta,2122305788,"28 Liberty St 60th floor, New York, NY 10005, USA",40.7078538,-74.0089805
1604,3,Manhattan Valley,2122229222,"2636 Broadway, New York, NY 10025, USA",40.796989,-73.969707
1605,3,Manna's Soul Food Buffet & Salad Bar,2127499084,"2353 Frederick Douglass Blvd, New York, NY 10027, USA",40.8111276,-73.9508293
1606,3,Manolo Tapas,2129239100,"4165 Broadway, New York, NY 10033, USA",40.847218,-73.938372
1607,3,Manzo Ristorante,2122292180,"200 5th Ave, New York, NY 10010, USA",40.742087,-73.989634
1608,3,Marea,2125825100,"240 Central Park S, New York, NY 10019, USA",40.7674484,-73.9811332
1609,3,MarieBelle,2129256999,"484 Broome St, New York, NY 10013, USA",40.723136,-74.002337
1610,3,Market Table,2122552100,"54 Carmine St, New York, NY 10014, USA",40.729697,-74.003702
1611,3,MarkJoseph Steakhouse,2122770020,"261 Water St, New York, NY 10038, USA",40.70837,-74.00152
1612,3,Marseille,2123332323,"630 9th Ave, New York, NY 10036, USA",40.7598041,-73.991377
1613,3,McDonald's,2123852066,"160 Broadway, New York, NY 10038, USA",40.7094789,-74.0100364
1614,3,McSorley's Old Ale House,2124739148,"15 E 7th St, New York, NY 10003, USA",40.7287614,-73.9896943
1615,3,Melba's American Comfort Food,2128647777,"300 W 114th St, New York, NY 10026, USA",40.803102,-73.9565658
1616,3,Merchants River House,2124321451,"375 South End Avenue Hudson River, Esplanade, New York, NY 10280, USA",40.7114153,-74.0178676
1617,3,Metro Diner,2128660800,"2641 Broadway #1, New York, NY 10025, USA",40.7974384,-73.9701462
1618,3,Mighty Quinn's Barbeque,2126773733,"103 2nd Ave, New York, NY 10003, USA",40.7275899,-73.9886167
1619,3,Milk Burger,2123601988,"148 Bruckner Blvd, The Bronx, NY 10454, USA",40.803521,-73.920133
1620,3,Minca,2125058001,"536 E 5th St, New York, NY 10009, USA",40.723998,-73.982949
1621,3,Minetta Tavern,2124753850,"113 Macdougal St, New York, NY 10012, USA",40.7299881,-74.0007016
1622,3,Moca Bar & Lounge,2126658081,"2210 Frederick Douglass Blvd, New York, NY 10026, USA",40.8063239,-73.9535474
1623,3,Molly's Cupcakes,2124142253,"228 Bleecker St, New York, NY 10014, USA",40.73011,-74.002515
1624,3,Molyvos,2125827500,"871 7th Ave, New York, NY 10019, USA",40.7644845,-73.9805464
1625,3,Momofuku Ko,2122038095,"8 Extra Pl, New York, NY 10003, USA",40.7248441,-73.9916574
1626,3,Momofuku Noodle Bar,2127777773,"171 1st Avenue, New York, NY 10003, USA",40.729233,-73.98451
1627,3,Momofuku Ssam Bar,2122543500,"207 2nd Ave, New York, NY 10003, USA",40.7317071,-73.9858725
1628,3,Momoya,2125800007,"427 Amsterdam Ave, New York, NY 10024, USA",40.784053,-73.9774448
1629,3,Monkey Room Bar & Lounge,2125439888,"589 Fort Washington Ave, New York, NY 10033, USA",40.8549581,-73.9372275
1630,3,Mooncake Foods,2122198888,"28 Watts St, New York, NY 10013, USA",40.7236173,-74.0041872
1631,3,Morandi Restaurant,2126277575,"211 Waverly Pl, New York, NY 10014, USA",40.735317,-74.0014282
1632,3,Morning Star,2122461593,"879 9th Ave, New York, NY 10019, USA",40.7682107,-73.9858178
1633,3,Motorino,2127772644,"349 E 12th St, New York, NY 10003, USA",40.7303588,-73.9838277
1634,3,Mottsu,2123438017,"285 Mott St, New York, NY 10012, USA",40.7242825,-73.9945026
1635,3,Mountain Bird,2127444422,"2162 2nd Ave, New York, NY 10029, USA",40.7938199,-73.9398521
1636,3,KEFI,2128730205,"222 W 79th St, New York, NY 10024, USA",40.7833293,-73.9794561
1637,3,Mumbai Masala Indian Grill,2123680100,"1768 Amsterdam Ave, New York, NY 10031, USA",40.8268959,-73.9466121
1638,3,Murray's Bagels,2124622830,"500 6th Ave, New York, NY 10011, USA",40.7363873,-73.9972943
1639,3,Murray's Cheese,2122433289,"254 Bleecker St, New York, NY 10014, USA",40.7310236,-74.0030971
1640,3,Nai Tapas,2126771030,"85 2nd Ave, New York, NY 10003, USA",40.726793,-73.989054
1641,3,Nanoosh,2123627922,"2012 Broadway, New York, NY 10023, USA",40.7758355,-73.9817565
1642,3,Negril Village,2124772804,"70 W 3rd St, New York, NY 10012, USA",40.729352,-73.9983558
1643,3,New Ivoire Restaurant,2124105982,"76 E 119th St, New York, NY 10035, USA",40.8013675,-73.9423776
1644,3,University Deli,2125683838,"603 W 168th St, New York, NY 10032, USA",40.8413681,-73.940179
1645,3,Nice Matin,2128736423,"201 W 79th St, New York, NY 10024, USA",40.7834267,-73.9784952
1646,3,Ninja New York,2122748500,"25 Hudson St, New York, NY 10013, USA",40.716736,-74.0093426
1647,3,No. 1 Chinese Restaurant,2127403188,"823 W 181st St, New York, NY 10033, USA",40.8513775,-73.93949
